1 2.00115
2 2.99581
3 3.99803
4 4.96244
5 5.92076
6 6.89602
7 7.86191
8 8.83076
9 9.78415
10 10.7092
11 11.6815
12 12.5905
13 13.4906
14 14.4239
15 15.3637
16 16.2577
17 17.1436
18 18.0542
19 18.9515
20 19.8403
21 20.7892
22 21.7243
23 22.6479
24 23.5928
25 24.5261
26 25.4777
27 26.3946
28 27.2876
29 28.2437
30 29.2232
31 30.1559
32 31.1318
33 32.1118
34 33.1143
35 34.0885
36 35.1138
37 36.1501
38 37.2462
39 38.3815
40 40
