1 2.24569
2 3.607
3 5.26959
4 6.96276
5 8.85992
6 10.8938
7 13.0334
8 15.2218
9 17.5253
10 19.7071
11 22.1701
12 24.4947
13 26.8071
14 29.1262
15 31.1612
16 33.0895
17 34.9678
18 36.6648
19 38.2223
20 40
