1 0 0 0
1 6913140 0.0259747 0
2 6913140 0.0262648 0
3 6913140 0.0261278 0
4 6913140 0.0258487 0
5 6913140 0.0256185 0
6 6913140 0.0261213 0
7 6913140 0.0257614 0
8 6913140 0.0255215 0
9 6913140 0.0256309 0
10 6913140 0.0259358 0
11 6913140 0.0265578 0
12 6913140 0.0240344 0
13 6913140 0.0248987 0
14 6913140 0.0238032 0
15 6913140 0.024327 0
16 6913140 0.0254016 0
17 6913140 0.0245101 0
18 6913140 0.0227697 0
19 6913140 0.0215867 0
20 6913140 0.0217885 0
21 6913140 0.021829 0
22 6913140 0.0200768 0
23 6913140 0.0210192 0
24 6913140 0.0191448 0
25 6913140 0.0181602 0
26 6913140 0.0190802 0
27 6913140 0.0205429 0
28 6913140 0.0173869 0
29 6913140 0.0164268 0
30 6913140 0.0160342 0
31 6913140 0.0149246 0
32 6913140 0.0148274 0
33 6913140 0.0136567 0
34 6913140 0.0143156 0
35 6913140 0.0141684 0
36 6913140 0.0125285 0
37 6913140 0.0125185 0
38 6913140 0.0121425 0
39 6913140 0.0107233 0
40 6913140 0.00900416 0
41 6913140 0.00984502 0
42 6913140 0.0100214 0
43 6913140 0.00875275 0
44 6913140 0.00832053 0
45 6913140 0.00795138 0
46 6913140 0.00724186 0
47 6913140 0.00766453 0
48 6913140 0.0075627 0
49 6913140 0.00765643 0
50 6913140 0.00611488 0
51 6913140 0.00710806 0
52 6913140 0.00544485 0
53 6913140 0.005584 0
54 6913140 0.00535285 0
55 6913140 0.00535676 0
56 6913140 0.00525521 0
57 6913140 0.00493003 0
58 6913140 0.00418435 0
59 6913140 0.00424221 0
60 6913140 0.00317569 0
61 6913140 0.00366172 0
62 6913140 0.00389664 0
63 6913140 0.00353544 0
64 6913140 0.00348988 0
65 6913140 0.00346876 0
66 6913140 0.00366548 0
67 6913140 0.00298287 0
68 6913140 0.00269472 0
69 6913140 0.00244476 0
70 6913140 0.00245749 0
71 6913140 0.00282014 0
72 6913140 0.00165829 0
73 6913140 0.002383 0
74 6913140 0.00189075 0
75 6913140 0.00142005 0
76 6913140 0.00148066 0
77 6913140 0.00219018 0
78 6913140 0.00147762 0
79 6913140 0.00178848 0
80 6913140 0.00183346 0
