8 0.819231 1 0.612821 0.671139 0.375549 0.502041
9 0.799786 12 0.862927 0.642349 0.83633 0.676275
10 0.732252 51 1.47227 0.544538 2.68932 1.01471
11 0.700937 141 1.75127 0.502187 3.95218 1.13398
12 0.709745 381 1.84682 0.51623 4.52484 1.19801
13 0.688609 862 2.13833 0.487891 6.16019 1.3315
14 0.673826 1616 2.36076 0.469844 7.54368 1.42257
15 0.659433 2910 2.59907 0.453097 9.20487 1.51179
16 0.648849 4513 2.81432 0.438303 10.5512 1.62412
17 0.631349 6969 3.11605 0.418479 13.1649 1.71903
18 0.615688 9905 3.399 0.401066 15.6746 1.80813
19 0.602198 13711 3.69449 0.385933 18.5304 1.90588
20 0.587841 17922 3.987 0.370952 21.6296 1.98378
21 0.572507 22567 4.31946 0.354141 25.3202 2.07884
22 0.560237 28571 4.60414 0.341872 28.784 2.14694
23 0.547392 33693 4.91532 0.32947 32.9632 2.21032
24 0.535412 40095 5.23553 0.317892 37.4634 2.27839
25 0.52162 46128 5.5754 0.305015 42.4435 2.33731
26 0.507267 52834 5.95053 0.291847 48.1788 2.39949
27 0.495744 59724 6.2631 0.281559 53.4268 2.44169
28 0.484964 66473 6.59891 0.271886 59.2512 2.49528
29 0.472999 72537 6.95082 0.261892 65.6458 2.53473
30 0.462078 78495 7.2853 0.252691 72.0987 2.56934
31 0.450751 84237 7.64757 0.243547 79.3092 2.60242
32 0.439744 90346 8.00638 0.235046 87.0202 2.62186
33 0.428491 95944 8.38563 0.226393 95.2065 2.64638
34 0.41807 100989 8.73968 0.218385 103.192 2.66444
35 0.409403 105563 9.06787 0.211964 110.951 2.68187
36 0.397365 110067 9.48533 0.203713 121.255 2.67908
37 0.387884 114219 9.84391 0.196844 130.224 2.68853
38 0.377982 117741 10.2165 0.189745 139.794 2.695
39 0.370002 121481 10.5429 0.184564 148.914 2.68894
40 0.360954 124216 10.9143 0.178309 159.209 2.69055
