8 0.685897 1 1.3141 0.470455 1.72687 0.90134
9 0.688645 7 1.76795 0.490634 4.09473 1.09267
10 0.659847 47 2.0503 0.46702 6.17122 1.10932
11 0.669987 134 2.1285 0.467223 6.30174 1.25156
12 0.668384 356 2.22144 0.46639 6.82606 1.29756
13 0.669931 798 2.29563 0.466474 7.10627 1.36555
14 0.644599 1639 2.65528 0.435552 9.55674 1.49623
15 0.63601 2832 2.84321 0.42496 10.9463 1.57739
16 0.623943 4605 3.08578 0.410981 12.9147 1.66753
17 0.61087 6798 3.33984 0.395929 15.0509 1.75731
18 0.598538 9783 3.59166 0.383257 17.6233 1.82476
19 0.584943 13560 3.88512 0.367636 20.326 1.92821
20 0.57158 17992 4.17479 0.354498 23.772 1.9901
21 0.561684 22637 4.43659 0.34388 26.7686 2.07032
22 0.546994 27981 4.76526 0.328783 30.7201 2.151
23 0.536938 34087 5.03166 0.319112 34.3037 2.21001
24 0.523483 39896 5.37511 0.306751 39.3275 2.26754
25 0.510622 45983 5.71056 0.295117 44.44 2.3215
26 0.499463 52812 6.04132 0.285037 49.6381 2.38108
27 0.488089 59059 6.35959 0.274736 54.9287 2.42894
28 0.477466 66093 6.67653 0.265624 60.4959 2.47081
29 0.464916 72575 7.04987 0.255186 67.4978 2.50792
30 0.455169 78874 7.35983 0.247394 73.5272 2.53649
31 0.444596 85482 7.71871 0.238965 80.8355 2.56953
32 0.43377 90288 8.07048 0.230354 88.1167 2.59706
33 0.424719 96267 8.3982 0.223364 95.3203 2.62204
34 0.41417 101136 8.77548 0.215495 103.876 2.64063
35 0.403189 105868 9.16266 0.207708 113.232 2.64647
36 0.39487 110438 9.4861 0.20186 121.368 2.65378
37 0.384301 114515 9.87369 0.194313 130.998 2.66029
38 0.375293 117325 10.2237 0.187898 139.939 2.66997
39 0.366462 120440 10.5643 0.182046 149.164 2.66468
40 0.35769 124213 10.9334 0.176287 159.63 2.6594
