8 0.112179 2 5.88269 0.0251685 35.334 0.564205
9 0.0411325 12 6.84124 0.00851674 47.537 0.233847
10 0.0442777 41 7.47883 0.00963318 56.6256 0.273072
11 0.0735975 165 7.79495 0.0271409 63.2214 0.359422
12 0.0664502 379 8.29472 0.0240694 71.4138 0.349483
13 0.0651282 835 8.84422 0.0214899 81.1244 0.383953
14 0.0696553 1661 9.30042 0.0244645 90.1796 0.411888
15 0.0726774 2843 9.67212 0.0260807 97.8608 0.444907
16 0.071323 4589 10.13 0.0258566 107.642 0.44602
17 0.0737877 6802 10.5831 0.0269571 117.845 0.478973
18 0.0747411 10006 10.9626 0.0272886 126.705 0.50252
19 0.0758063 13640 11.3485 0.0279871 136.192 0.520164
20 0.0784799 18098 11.6562 0.0295262 144.335 0.544072
21 0.0770564 23141 12.0676 0.0287251 154.763 0.554088
22 0.0793701 27902 12.3661 0.0300163 163.209 0.57584
23 0.0820589 34164 12.6768 0.0311441 172.04 0.610107
24 0.0825781 40251 12.9944 0.0312727 181.213 0.626964
25 0.0834407 46108 13.3179 0.0319857 190.785 0.64374
26 0.0830236 53044 13.6119 0.0318927 199.803 0.648073
27 0.084486 59556 13.8814 0.0326885 208.316 0.669484
28 0.0839912 66097 14.1631 0.0323892 217.296 0.67656
29 0.0859038 72360 14.4022 0.0332442 225.386 0.701839
30 0.0864226 78613 14.6664 0.0336373 234.362 0.712999
31 0.0862035 84769 14.933 0.0334054 243.288 0.724997
32 0.0869251 90473 15.1618 0.0337689 251.434 0.739292
33 0.0883828 96354 15.3659 0.0345031 258.992 0.75891
34 0.0872068 100961 15.621 0.0339575 268.133 0.755504
35 0.0870203 105376 15.8571 0.033844 276.671 0.765577
36 0.0875164 110128 16.0753 0.0342061 284.93 0.775527
37 0.0884731 114859 16.2474 0.0345494 291.81 0.793861
38 0.0883582 118457 16.4634 0.0346123 300.426 0.796865
39 0.088037 120828 16.6583 0.0343616 308.036 0.801895
40 0.0887094 124429 16.8503 0.0347993 315.925 0.81216
