8 0.0711538 2 5.54423 0.0101257 31.025 0.356408
9 0.281667 10 4.94077 0.105397 26.0018 1.19892
10 0.14738 46 6.63124 0.0532192 46.461 0.711231
11 0.210598 139 6.42144 0.0845291 45.592 0.952127
12 0.202813 391 6.83915 0.0845104 51.8132 0.943956
13 0.223768 794 7.06655 0.0968231 56.2073 1.0654
14 0.217622 1582 7.52494 0.0933861 63.7239 1.09658
15 0.224331 2836 7.75005 0.0959169 67.9132 1.17546
16 0.233737 4641 7.97746 0.103372 73.0483 1.22741
17 0.233444 6685 8.32183 0.103197 79.6925 1.27451
18 0.232933 9953 8.64756 0.103195 86.3447 1.31153
19 0.236136 13700 8.84801 0.104532 90.8158 1.36366
20 0.238266 17667 9.11894 0.106171 97.1276 1.40334
21 0.240072 22876 9.36297 0.107577 102.826 1.44453
22 0.241815 28535 9.5733 0.108158 107.882 1.49082
23 0.239947 34155 9.83795 0.107013 114.207 1.51329
24 0.243363 39974 10.0309 0.109274 119.369 1.55902
25 0.242507 46417 10.2776 0.108815 125.698 1.58351
26 0.242638 52926 10.4944 0.108641 131.437 1.61572
27 0.24152 59902 10.7248 0.10821 137.676 1.63269
28 0.241008 65918 10.9209 0.107835 143.176 1.65611
29 0.240352 72705 11.1558 0.10741 149.697 1.68301
30 0.241301 77989 11.319 0.107855 154.632 1.71352
31 0.239067 84996 11.5407 0.106615 160.79 1.726
32 0.235288 90579 11.8129 0.104281 168.481 1.7332
33 0.235969 96007 11.9661 0.104752 173.506 1.75453
34 0.235125 100991 12.1539 0.104216 179.342 1.77274
35 0.233664 106302 12.3564 0.10326 185.597 1.78965
36 0.230928 110318 12.5726 0.102124 192.434 1.78499
37 0.228724 114431 12.7804 0.100602 198.916 1.79659
38 0.227795 117834 12.9743 0.100092 205.366 1.81111
39 0.225188 121596 13.19 0.0986272 212.242 1.81681
40 0.222771 123728 13.3897 0.0972632 219.072 1.81608
