7 0 19 5.86451 0 34.4739 0
8 0.0010989 175 6.57039 0.000130008 43.344 0.00657549
9 0.00649796 1111 7.17363 0.00187406 51.8198 0.0308376
10 0.00506101 4636 7.80911 0.00146892 61.42 0.0264418
11 0.00529423 14772 8.39213 0.0015964 71.0364 0.0289927
12 0.00579638 37782 8.951 0.00178368 80.9209 0.0337537
13 0.00599693 83671 9.50667 0.00190278 91.3964 0.036015
14 0.00655273 161105 10.029 0.00213601 101.87 0.0405828
15 0.00650042 283414 10.5356 0.00210264 112.555 0.0422661
16 0.00671359 458252 11.0303 0.00220027 123.533 0.0452943
17 0.00690802 693734 11.5051 0.00229531 134.571 0.0479494
18 0.00702468 995500 11.9603 0.0023694 145.644 0.0499718
19 0.0072657 1359568 12.4002 0.00246951 156.777 0.0530278
20 0.00736552 1788132 12.8292 0.00253327 168.048 0.0548731
21 0.00747683 2275712 13.2423 0.00257912 179.296 0.057208
22 0.00766357 2811916 13.639 0.00266592 190.485 0.0598555
23 0.00777868 3392002 14.0274 0.0027216 201.779 0.0619164
24 0.0078926 4004149 14.4022 0.00277741 213.021 0.063921
25 0.00797361 4642611 14.7656 0.0028191 224.234 0.0657166
26 0.00806249 5293115 15.1148 0.00286106 235.318 0.0675523
27 0.00818364 5956521 15.4549 0.00292246 246.404 0.0694644
28 0.00824284 6602681 15.785 0.00294628 257.43 0.0711793
29 0.00834144 7248434 16.1034 0.0029987 268.324 0.0728248
30 0.00842379 7872233 16.4153 0.00303562 279.237 0.0745966
31 0.00853895 8476188 16.7113 0.00309102 289.856 0.0763968
32 0.00852825 9052184 17.0028 0.00308872 300.5 0.0773857
33 0.00864368 9601827 17.2835 0.00314267 310.995 0.0791442
34 0.00869503 10117843 17.5585 0.00316534 321.454 0.0805735
35 0.00874846 10584260 17.8219 0.00318907 331.684 0.0818904
36 0.00880063 11024767 18.0791 0.0032145 341.857 0.08314
37 0.00886144 11426555 18.3269 0.00324065 351.827 0.0845943
38 0.00889797 11784773 18.5695 0.00326388 361.758 0.0855425
39 0.00895084 12120837 18.8013 0.00328671 371.424 0.0867967
40 0.00898982 12401630 19.0272 0.00330675 380.988 0.0878812
