7 0 11 5.91515 0 35.0951 0
8 0.00314021 158 6.54656 0.000664463 43.0679 0.0155739
9 0.000838498 1055 7.19829 0.000192574 52.0801 0.00458291
10 0.0012883 4722 7.82292 0.000378429 61.5795 0.00665373
11 0.00197093 14829 8.42773 0.000622289 71.5497 0.0104437
12 0.00160594 37897 9.00006 0.00046274 81.6678 0.00958586
13 0.00169953 83630 9.55111 0.000541913 92.086 0.0101226
14 0.00184582 162496 10.0872 0.000576948 102.823 0.0117755
15 0.00191742 283290 10.5984 0.000624168 113.65 0.0124299
16 0.00190389 458476 11.0939 0.000627136 124.673 0.012776
17 0.00197752 693480 11.5731 0.00065646 135.845 0.0137396
18 0.002047 997068 12.0326 0.000690378 147.038 0.0145695
19 0.00205313 1361761 12.4805 0.000692668 158.394 0.0150402
20 0.00214145 1786260 12.9116 0.000733247 169.745 0.0160212
21 0.00212965 2273722 13.332 0.000728347 181.206 0.0163942
22 0.00219996 2814304 13.7359 0.000762122 192.621 0.0172013
23 0.00221283 3396121 14.1297 0.000768627 204.091 0.0176846
24 0.00228282 4006320 14.5076 0.000800127 215.457 0.0185614
25 0.00224864 4641418 14.8766 0.000788446 226.859 0.0186436
26 0.00231223 5296908 15.2322 0.00081512 238.176 0.0195188
27 0.00234552 5953190 15.5754 0.0008326 249.385 0.0200004
28 0.00237261 6603642 15.9105 0.000841884 260.603 0.0206468
29 0.00237452 7248563 16.235 0.000846046 271.723 0.0208937
30 0.00241554 7876501 16.548 0.000866494 282.716 0.0214611
31 0.00246249 8479074 16.8531 0.000885703 293.663 0.0221236
32 0.0024746 9054853 17.1504 0.000892252 304.558 0.0225847
33 0.00247728 9598227 17.4345 0.000893272 315.187 0.0228598
34 0.00249339 10115400 17.7112 0.000903198 325.761 0.0231784
35 0.00250938 10590865 17.9803 0.000910458 336.216 0.0235901
36 0.00252633 11031249 18.2391 0.00091774 346.489 0.0239994
37 0.00255614 11429351 18.4946 0.000931311 356.791 0.0244975
38 0.00256908 11791309 18.7377 0.00093734 366.775 0.0248574
39 0.00258325 12115051 18.9744 0.000943977 376.658 0.025145
40 0.00259631 12402308 19.2095 0.000950549 386.625 0.0254684
