6 0 2 5.25641 0 27.645 0
7 0.00541311 18 5.85 0.000527431 34.368 0.0246366
8 0.00501089 153 6.54941 0.00140965 43.1605 0.0211863
9 0.00221568 1045 7.21078 0.000774091 52.2782 0.00930634
10 0.00349584 4571 7.80036 0.00102208 61.2607 0.0179923
11 0.00302531 14669 8.41053 0.000846953 71.2794 0.0174261
12 0.00333981 37782 8.98868 0.00102749 81.5184 0.0195179
13 0.0033653 82810 9.53743 0.00106774 91.8868 0.0201927
14 0.0035818 161789 10.0696 0.00114255 102.539 0.0225781
15 0.00364612 282645 10.5751 0.00118066 113.243 0.0237455
16 0.00376138 457885 11.0697 0.00122556 124.235 0.0254907
17 0.00400193 694385 11.5442 0.00133347 135.31 0.0276924
18 0.00404767 994721 12.0049 0.00136199 146.506 0.0288283
19 0.00411619 1359674 12.4505 0.00139015 157.792 0.0302317
20 0.00420227 1788238 12.8765 0.00142675 169.008 0.031617
21 0.00430858 2275328 13.2956 0.00148545 180.435 0.0329612
22 0.00436664 2809479 13.6989 0.00150965 191.807 0.0341935
23 0.00446724 3390993 14.0886 0.00155428 203.164 0.0356973
24 0.00450582 4004705 14.4651 0.00158038 214.467 0.0365729
25 0.004572 4643692 14.8294 0.00161045 225.734 0.0377871
26 0.00464455 5296524 15.1844 0.00164383 237.015 0.0389793
27 0.00466876 5955530 15.5295 0.00165339 248.256 0.0399458
28 0.00474098 6606213 15.8607 0.00169074 259.35 0.0410242
29 0.00477276 7246770 16.1832 0.00170818 270.39 0.0418413
30 0.00485011 7878141 16.4943 0.00174097 281.31 0.0431381
31 0.00488624 8472943 16.7964 0.00175943 292.145 0.0439287
32 0.00490386 9056095 17.0896 0.00176872 302.866 0.0446448
33 0.00496557 9603166 17.3754 0.00179813 313.559 0.0456252
34 0.00499883 10114392 17.6507 0.00181376 324.055 0.0464518
35 0.00502217 10584723 17.9169 0.00182696 334.41 0.0471238
36 0.00508703 11029520 18.1777 0.00185755 344.738 0.0480957
37 0.00509804 11427423 18.4256 0.00186146 354.743 0.048697
38 0.00513135 11784987 18.6683 0.00187742 364.685 0.0494533
39 0.00513993 12117416 18.906 0.0018805 374.606 0.0499926
40 0.0051514 12405276 19.1345 0.00188639 384.281 0.0505548
