8 0.405128 3 3.52863 0.236162 16.408 0.898134
9 0.382634 11 4.23986 0.170126 19.7244 1.42237
10 0.312576 42 5.1355 0.154092 30.7777 1.11826
11 0.352669 146 5.0872 0.17804 31.2441 1.27059
12 0.316891 326 5.6429 0.149815 37.1355 1.29669
13 0.323455 827 5.98686 0.152874 42.3402 1.3965
14 0.326581 1601 6.25095 0.160656 47.2282 1.40272
15 0.325357 2828 6.52514 0.158097 51.298 1.47693
16 0.336176 4600 6.68285 0.165686 54.4708 1.55847
17 0.33439 6974 6.92278 0.163923 58.4812 1.61025
18 0.33578 9921 7.14032 0.165495 62.691 1.65335
19 0.334742 13564 7.37299 0.164497 67.0155 1.70172
20 0.33564 17874 7.59469 0.165234 71.5564 1.74585
21 0.336394 22902 7.78922 0.166049 75.5857 1.78908
22 0.333446 28152 8.01967 0.163386 80.2365 1.82487
23 0.33497 34107 8.20805 0.164298 84.3674 1.87502
24 0.332373 39896 8.44183 0.162359 89.3991 1.90823
25 0.328022 46553 8.70341 0.159518 95.1206 1.92965
26 0.327234 52800 8.90321 0.159022 99.8746 1.96274
27 0.325238 59042 9.10629 0.157152 104.479 1.99929
28 0.32115 66412 9.35625 0.15434 110.411 2.0192
29 0.318516 72625 9.55574 0.152645 115.315 2.03783
30 0.315795 79016 9.78914 0.1512 121.333 2.05483
31 0.313916 84623 9.9941 0.149379 126.533 2.08907
32 0.309066 90526 10.2379 0.146333 132.829 2.0952
33 0.307274 96239 10.431 0.144792 137.894 2.12472
34 0.303367 101593 10.6883 0.142625 144.991 2.1338
35 0.299674 106083 10.9078 0.140382 151.127 2.13967
36 0.295278 109963 11.1544 0.137615 157.967 2.1475
37 0.291779 114281 11.3893 0.135481 164.838 2.15594
38 0.287911 118096 11.6149 0.133257 171.445 2.15769
39 0.285371 120752 11.8276 0.131313 177.892 2.176
40 0.279864 124940 12.1322 0.128387 187.219 2.16741
