8 0.0560897 4 6.11795 0.0125842 38.2504 0.256431
9 0.0777778 6 6.45726 0.0362963 44.8444 0.205513
10 0.0730502 48 7.07901 0.0228248 51.7595 0.363081
11 0.0576492 119 7.84187 0.0198847 63.5135 0.295368
12 0.0549299 362 8.42543 0.0172025 73.1407 0.315361
13 0.0538744 862 8.96999 0.0187795 83.1963 0.30683
14 0.0557018 1569 9.44633 0.0205925 92.7617 0.31265
15 0.0500421 2832 9.97358 0.0171665 102.927 0.31307
16 0.0573292 4520 10.3642 0.0205097 111.883 0.364376
17 0.0561701 7163 10.8089 0.0199629 121.792 0.371813
18 0.0568156 9748 11.2443 0.0203163 132.075 0.387313
19 0.0594057 13581 11.6057 0.021279 141.01 0.419943
20 0.0578435 17936 11.9793 0.0208983 150.557 0.414999
21 0.0614684 22645 12.3302 0.0223437 160.11 0.45104
22 0.0619589 27885 12.6995 0.0228264 170.236 0.463486
23 0.0621605 33834 13.0294 0.0230158 179.658 0.470922
24 0.0631972 40272 13.3511 0.0234009 189.003 0.49077
25 0.0639071 46420 13.6879 0.0240859 199.282 0.49886
26 0.066067 52944 13.9502 0.0251039 207.628 0.522653
27 0.0654502 59328 14.2823 0.0247932 217.947 0.528211
28 0.0660595 66334 14.5416 0.0250312 226.568 0.540693
29 0.0664704 72851 14.8393 0.0253227 236.247 0.553834
30 0.0667612 78656 15.097 0.0254383 245.062 0.562898
31 0.0669169 84432 15.3671 0.0255225 254.408 0.571867
32 0.0670045 91021 15.636 0.0255187 263.952 0.579723
33 0.0678187 96455 15.8561 0.0259844 272.074 0.591346
34 0.0677219 100737 16.0928 0.0259249 280.771 0.599016
35 0.0674131 105584 16.3533 0.0258477 290.356 0.600919
36 0.068469 110275 16.5662 0.0262481 298.708 0.618341
37 0.068312 114214 16.785 0.0263105 307.275 0.620137
38 0.0685621 118224 16.9738 0.0263674 314.795 0.629562
39 0.0684472 120895 17.1862 0.0263493 323.428 0.632146
40 0.068913 123908 17.357 0.0266107 330.537 0.64165
