6 0 2 5.26026 0 27.6707 0
7 0 19 5.89777 0 34.8612 0
8 0.000862471 165 6.61202 0.000122736 43.8741 0.00411996
9 0.0024937 1038 7.20157 0.000680355 52.1437 0.0122074
10 0.00326858 4526 7.80551 0.00110634 61.371 0.0154452
11 0.0024397 14675 8.41555 0.000746806 71.3556 0.0133237
12 0.00261087 37636 8.98229 0.00084783 81.3846 0.0146496
13 0.00274579 83314 9.53984 0.000873 91.9025 0.0165683
14 0.0025953 161648 10.0758 0.000813862 102.626 0.0165017
15 0.00282428 283441 10.5885 0.000914227 113.481 0.0184235
16 0.00293145 459237 11.0823 0.000963511 124.473 0.0197132
17 0.00301565 693225 11.5551 0.0010053 135.497 0.0208566
18 0.00305761 993603 12.0199 0.001031 146.8 0.0217528
19 0.0030701 1360671 12.4651 0.00103562 158.073 0.0225586
20 0.00316126 1786296 12.8974 0.00107633 169.457 0.023802
21 0.00325213 2275188 13.3148 0.00111691 180.854 0.0249618
22 0.00329505 2811280 13.7198 0.00113996 192.275 0.0258611
23 0.00333534 3393073 14.1068 0.00115984 203.564 0.0266735
24 0.00335954 4005037 14.4868 0.00117409 214.974 0.0273423
25 0.00346239 4644732 14.8525 0.00122 226.288 0.0285729
26 0.00346072 5294436 15.2083 0.00122187 237.589 0.0291363
27 0.00352257 5954881 15.5516 0.00124762 248.798 0.0301437
28 0.00353369 6603119 15.8849 0.00125796 259.949 0.0306147
29 0.00360558 7248413 16.2088 0.00129159 271.055 0.0315854
30 0.00363032 7876071 16.5205 0.00130255 281.99 0.0322955
31 0.00366011 8479519 16.8248 0.00131598 292.9 0.0329812
32 0.00368939 9060272 17.1199 0.00133057 303.706 0.0336207
33 0.00372327 9602880 17.4054 0.00134401 314.394 0.034354
34 0.00374561 10115068 17.68 0.00135527 324.87 0.034898
35 0.0037681 10584614 17.9496 0.00136818 335.36 0.035431
36 0.00378534 11027669 18.2087 0.0013759 345.615 0.0359532
37 0.00381916 11426070 18.4594 0.00139324 355.733 0.0365035
38 0.00385278 11797410 18.7068 0.00140823 365.877 0.0371938
39 0.00386417 12115442 18.9423 0.00141328 375.708 0.0376487
40 0.00389023 12405737 19.1705 0.00142478 385.391 0.0381668
